檢體名稱,餐廳名稱,抽驗地點,檢驗結果,不符合規定原因,來源年份,來源縣市,經度,緯度
甜玉米-履歷甜玉米,雲林縣西螺鎮店家,雲林縣西螺鎮振安路59號,合格,,108,新北市,120.465478794866,23.787959187193
台灣燕巢芭樂,高雄市燕巢區店家,高雄市燕巢區安招里中安路123號,合格,,108,新北市,120.355899995359,22.787090001063
東勢高接梨,新北市中和區店家,新北市中和區連城路194巷4號,合格,農藥殘留,108,新北市,121.491985163415,24.997434581163
四季豆,四季,臺北市萬華區萬大路449巷28弄4號,合格,,108,新北市,121.49921396817,25.020269399984
茭白筍(帶殼),雲林縣西螺鎮店家,雲林縣西螺鎮新安里114-2號,合格,,108,新北市,120.465427,23.79766
燕巢芭樂2入/盒,新北市中和區店家,新北市中和區連城路194巷4號,合格,,108,新北市,121.491985163415,24.997434581163
水梨,台中市東勢區店家,台中市東勢區東蘭路231號,合格,,108,新北市,120.805386007207,24.308315992499
冷凍草蝦8P,高雄市前鎮店家,高雄市前鎮區佛中路64號4樓,合格,動物用藥殘留,108,新北市,120.322620989905,22.571720980374
家樂福日本北海道干貝,家樂福,嘉義縣民雄鄉民雄工業區中正路28號,合格,,108,新北市,120.430129962242,23.558945014867
文蛤(300g)真空包,新北市中和區店家,新北市中和區連城路114號,合格,,108,新北市,121.496151136931,24.999672507401
冷凍草蝦,嘉義縣布袋鎮店家,嘉義縣布袋鎮中正路12號,合格,,108,新北市,120.155132291911,23.378578318925
冷凍鯛魚片,嘉義縣義竹鄉店家,嘉義縣義竹鄉義工三路3號,合格,,108,新北市,120.219482425702,23.359604204707
海瓜子肉(美),新北市中和區店家,新北市中和區中山路2段390號,合格,動物用藥殘留,108,新北市,121.4904542088,25.003705292476
根島生態草蝦仁,臺北市內湖區店家,臺北市內湖區堤頂大道2段483號,合格,,108,新北市,121.562080840376,25.082313127388
東石鮮採文蛤(大),嘉義縣東石鄉店家,嘉義縣東石鄉網寮村29號,合格,,108,新北市,120.15348,23.436425
帶頭白蝦,高雄市鼓山區店家,高雄市鼓山區鼓山一路155號,合格,,108,新北市,120.280386004728,22.629797008182
蛤蠣,彰化縣芳 苑鄉店家,彰化縣芳 苑鄉漢寶村芳漢路漢1段511巷47號,合格,,108,新北市,120.3714797,24.0197322
冷凍有卵柳葉魚,嘉義縣民雄鄉店家,嘉義縣民雄鄉北斗村26號,合格,動物用藥殘留,108,新北市,120.4286619,23.551431
雲林口湖鮮採文蛤(中),嘉義縣民雄鄉店家,嘉義縣民雄鄉民雄工業區中正路282號,合格,,108,新北市,120.43013884706,23.558742445222
冷凍白蝦,臺北市萬華區店家,臺北市萬華區桂林路242巷67號,合格,,108,新北市,121.494145766596,25.036959738953
文蛤,新北市五股區店家,新北市五股區民義路1段247-11號,合格,,108,新北市,121.428415971542,25.090595998378
大文蛤,臺北市中山區店家,臺北市中山區龍江路433巷4號,合格,,108,新北市,121.541066375834,25.067166924569
冷藏豬五花肉片,高雄市路竹區店家,高雄市路竹區中山南路47號,合格,動物用藥殘留,108,新北市,120.266640632118,22.827064813598
家福嚴選澳洲安格斯紐約克牛排,臺北市南港區店家,臺北市南港區南港路二段20巷5號地下一樓,合格,,108,新北市,121.605578223991,25.054442503049
美國紐約克厚切牛排,新北市三重區店家,新北市三重區中正北路330巷18號,合格,,108,新北市,121.478646035063,25.068985985158
原味去骨雞腿排,新北市三重區店家,新北市三重區中正北路330巷18號,合格,,108,新北市,121.478646035063,25.068985985158
西班牙1672梅花豬燒烤片,新北市三重區店家,新北市三重區中正北路330巷18號,合格,,108,新北市,121.478646035063,25.068985985158
美國嫩肩骰子牛肉,基隆市七堵區店家,基隆市七堵區工建南路23號,合格,動物用藥殘留,108,新北市,121.703376426223,25.083415515294
美國CHOICE牛小排牛排,高雄市燕巢區店家,高雄市燕巢區大仁路60號,合格,,108,新北市,120.383703019649,22.770677983188
安永鮮豚-帶皮五花肉,臺北市內湖區店家,臺北市內湖區堤頂大道2段483號,合格,,108,新北市,121.562080840376,25.082313127388
珍珠嫩雞(半),珍珠,苗栗縣後龍鎮大山里下大山里下大山腳34-2號,合格,,108,新北市,120.806034,24.644753
舒康雞-翅中,舒康雞,台南市永康區正南三路136號,合格,,108,新北市,120.23615906026,23.029373103301
澳洲牛肉片,基隆市七堵區店家,基隆市七堵區工建南路23號,合格,動物用藥殘留,108,新北市,121.703376426223,25.083415515294
美國冷凍大牛排,美國冷,基隆市七堵區工建南路23號,合格,,108,新北市,121.703376426223,25.083415515294
豬肉片,豬肉,苗栗縣頭份鎮下興里7鄰下東興79號,合格,,108,新北市,120.9108693,24.6748197
雞肉,雞肉,新北市三重區中正北路530巷27-29號,合格,,108,新北市,121.471895920798,25.070146794929
牛肉片,牛肉,苗栗縣頭份鎮下興里7鄰下東興79號,合格,,108,新北市,120.9108693,24.6748197
牛肉火鍋片,牛肉,新北市三重區中正北路428巷9號,合格,動物用藥殘留,108,新北市,121.474491377116,25.070455709971
後腿肉,後腿,新北市三重區中正北路530巷27-29號,合格,,108,新北市,121.471895920798,25.070146794929
澳洲冷藏牛肋條,澳洲冷,新北市中和區建康路264號,合格,,108,新北市,121.492481958816,24.999931005295
牛肉,牛肉,臺北市松山區羅斯福路5段176巷17號,合格,,108,新北市,121.537445421115,25.004171745388
皇金土雞骨腿(冷藏肉),台南市柳營區店家,台南市柳營區長榮路6段513號,合格,,108,新北市,120.310952291037,23.269431816074
淬釀醬油露,台中市霧峰區店家,台中市霧峰區中正路266號,合格,甘精環己基(代)磺醯胺酸醋磺內酯鉀糖精3-單氯丙二醇去水醋酸己二烯酸苯甲酸,108,新北市,120.694130994703,24.035179984772
丸莊銀標調合醬油,雲林縣西螺鎮店家,雲林縣西螺鎮延平路25號,合格,,108,新北市,120.463804677345,23.80241889218
金味王醬油,臺北市中山區店家,臺北市中山區中山北路2段79號5樓,合格,,108,新北市,121.523093842679,25.05820296009
泰安醬油,南投縣南投市店家,南投縣南投市工業北三路2號,合格,,108,新北市,120.658339010858,23.926461000893
萬家香丸大豆醬油,萬家香,屏東縣內埔鄉中林村大同路5段88號,合格,,108,新北市,120.596013962057,22.661839561429
青蔥,雲林縣土庫鎮店家,雲林縣土庫鎮埤腳里15鄰扶朝43-3號,不合格,賜派芬 0.03ppm(標準：0.01ppm 以下)賽氟滅 0.02ppm(標準：不得檢出),109,新北市,120.347421,23.670144
油菜,雲林縣西螺鎮店家,雲林縣西螺鎮正興里公正路86巷2之3號,不合格,賽安勃 0.07ppm(標準: 不得檢出),109,新北市,120.463033961348,23.796536011527
素綠豆椪,新北市雙溪區店家,新北市雙溪區中華路2號,合格,己二烯酸苯甲酸去水醋酸,109,新北市,121.865903959547,25.036247989645
鳳梨酥,鳳梨酥,新北市新莊區新北大道3段5號15樓之3,合格,,109,新北市,121.458552014762,25.060258999029
酥皮咖哩肉(4兩),新北市淡水區店家,新北市淡水區公明街42號,合格,,109,新北市,121.443043985145,25.168895002068
紫金芋頭酥,臺北市中山區店家,臺北市中山區林森北路485巷22弄8號1樓,合格,,109,新北市,121.526297573711,25.060862915153
白豆沙,新北市新店區店家,新北市新店區光明街72號,合格,,109,新北市,121.538717207284,24.959854108728
綠豆沙,綠豆,苗栗縣苗栗市福興街7號,合格,己二烯酸苯甲酸去水醋酸,109,新北市,120.8188857,24.5617185
炒沙拉油白豆沙,新北市淡水區店家,新北市淡水區下圭柔山119之12號,合格,,109,新北市,121.45367,25.20547
金桔檸檬豆沙,新北市樹林區店家,新北市樹林區大安路173號,合格,,109,新北市,121.421380202017,24.996351303997
紅豆粒餡,紅豆,桃園市中壢區民權路3段1050號,合格,,109,新北市,121.209577974495,24.988766016899
醇芋餡(顆粒),桃園市龜山區店家,桃園市龜山區東萬壽路311巷2號,合格,,109,新北市,121.370347571266,25.002877705266
鹹蛋黃,鹹蛋,桃園市平鎮區快速路2段616巷6號,合格,己二烯酸苯甲酸去水醋酸食品中蘇丹色素(4項),109,新北市,121.226049000968,24.916049905548
鹹蛋黃,鹹蛋,宜蘭縣礁溪鄉中山路2段92號,合格,,109,新北市,121.772596529579,24.824946203653
鹹蛋黃(小),鹹蛋,新北市板橋區觀光街5號1樓,合格,,109,新北市,121.470737960874,25.016203003477
鹹蛋黃,鹹蛋,新北市樹林區大安路173號,合格,,109,新北市,121.421380202017,24.996351303997
鹹蛋黃,鹹蛋,新北市樹林區東豐街46號,合格,,109,新北市,121.412450960564,24.974171111814
鹽蛋黃,新北市八里區店家,新北市八里區龍米路1段141號,合格,己二烯酸苯甲酸去水醋酸食品中蘇丹色素(4項),109,新北市,121.454903318631,25.122895369878
鹹蛋黃,鹹蛋,新北市新莊區中正路887之1號,合格,,109,新北市,121.415742785398,25.02386661946
鹹蛋黃,鹹蛋,新北市中和區保健路67巷3弄4號,合格,,109,新北市,121.50985923666,24.997522004413
冠軍烏豆沙蛋黃酥,冠軍,新北市新莊區壽山路33之10號,合格,,109,新北市,121.417644806866,25.030244912501
甜蛋黃酥,新北市新店區店家,新北市新店區中正路9號,合格,,109,新北市,121.545433961575,24.969243013751
基隆手工天婦羅片,基隆,新北市五股區興珍里五工六路35號3、4樓,合格,己二烯酸苯甲酸去水醋酸順丁烯二酸與順丁烯二酸酐總量,109,新北市,121.447377932001,25.063950389188
特級日式天婦羅,特級,新北市五股區民義路1段247-9號,合格,,109,新北市,121.428415971542,25.090595998378
日式天婦羅,新北市五股區店家,新北市五股區民義路1段247-9號,合格,,109,新北市,121.428415971542,25.090595998378
元味甜不辣,新北市五股區店家,新北市五股區成泰路2段147巷27號,合格,,109,新北市,121.438763766288,25.086380194447
高洪天婦羅,臺北市萬華區店家,臺北市萬華區桂林路244巷66號,合格,,109,新北市,121.493778890694,25.037076498865
手工天婦羅,臺北市士林區店家,臺北市士林區中山北路5段88號1樓,合格,己二烯酸苯甲酸去水醋酸順丁烯二酸與順丁烯二酸酐總量,109,新北市,121.5257496487,25.084130617363
特級日式天婦羅(魚漿煉製品)條,特級,新北市五股區民義路1段247-9號,合格,,109,新北市,121.428415971542,25.090595998378
牛蒡甜不辣,雲林縣斗六市店家,雲林縣斗六市斗工路33號,合格,,109,新北市,120.5275761,23.6974698
基隆手工天婦羅條,基隆,臺北市萬華區長順街44號,合格,,109,新北市,121.489387443983,25.031981978115
黑輪條,新北市三峽區店家,新北市三峽區介壽路1段276巷5號,合格,,109,新北市,121.380408788743,24.928146081477
冷藏海水生態文蛤,臺北市中正區店家,臺北市中正區重慶南路2段51號8樓,合格,硝基呋喃代謝物(4項)孔雀綠(2 項)氯黴素類抗生素(4項)四環黴素類(7項)動物用藥多重殘留(48項)抗生素及其代謝物多重殘留分析-畜禽水產品(16 項),109,新北市,121.514932551195,25.031220859397
冷凍澎湖野生劍蝦蝦仁,臺北市中正區店家,臺北市中正區重慶南路2段51號8樓,合格,,109,新北市,121.514932551195,25.031220859397
大文蛤,臺北市中山區店家,臺北市中山區龍江路443巷4號,合格,,109,新北市,121.54124192034,25.067162292575
冷凍北海道生干貝(s),臺北市大同區店家,臺北市大同區伊寧街46-3號,合格,,109,新北市,121.511531593982,25.064599986684
薄鹽挪威鯖魚,新北市中和區店家,新北市中和區中山路2段390號,合格,,109,新北市,121.4904542088,25.003705292476
白蝦,新北市中和區店家,新北市中和區中山路2段390號,合格,硝基呋喃代謝物(4項)孔雀綠(2 項)氯黴素類抗生素(4項)四環黴素類(7項)動物用藥多重殘留(48項)抗生素及其代謝物多重殘留分析-畜禽水產品(16 項),109,新北市,121.4904542088,25.003705292476
布袋文蛤,臺北市萬華區店家,臺北市萬華區桂林路242巷67號,合格,,109,新北市,121.494145766596,25.036959738953
薄鹽土魠,臺北市萬華區店家,臺北市萬華區萬大路493巷12弄9號,合格,,109,新北市,121.498193722916,25.01967068064
白蝦,嘉義縣民雄鄉店家,嘉義縣民雄鄉民雄工業區中正路28號,合格,,109,新北市,120.430129962242,23.558945014867
挪威鹽漬鯖魚片,高雄市前鎮店家,高雄市前鎮區漁港東二路3號,合格,,109,新北市,120.317066973223,22.571607992319
虱目魚里肌,台南市學甲區店家,台南市學甲區北門區錦湖里3之20號,合格,硝基呋喃代謝物(4項)孔雀綠(2 項)氯黴素類抗生素(4項)四環黴素類(7項)動物用藥多重殘留(48項)抗生素及其代謝物多重殘留分析-畜禽水產品(16 項),109,新北市,120.182505,23.230472
冷凍草蝦,新北市林口區店家,新北市林口區工九路18號,合格,,109,新北市,121.403293982802,25.075353004539
CP鮮凍大白蝦,臺北市中山區店家,臺北市中山區松江路87號17樓,合格,,109,新北市,121.533203591375,25.050448945281
台灣大文蛤,嘉義縣布袋鎮店家,嘉義縣布袋鎮復興里24鄰485號,合格,,109,新北市,120.166789,23.378079
嘉義東石文蛤,臺北市大同區店家,臺北市大同區伊寧街46-3號,合格,,109,新北市,121.511531593982,25.064599986684
李錦記日式照燒烤肉醬,臺北市信義區店家,臺北市信義區忠孝東路4段560號12樓,合格,己二烯酸苯甲酸去水醋酸糖精環己基(代)磺醯胺酸甘精醋磺內酯鉀,109,新北市,121.563890996186,25.040984016397
金蘭蜜汁烤肉醬,金蘭,桃園市大溪區介壽路236號,合格,,109,新北市,121.308108322526,24.982546449642
義美BBQ 燒烤醬,義美,桃園市蘆竹區南工路1段11號,合格,,109,新北市,121.278934367597,25.060315283509
萬家香醃烤肉醬,萬家香,屏東縣內埔鄉中林村大同路5段88號,合格,,109,新北市,120.596013962057,22.661839561429
韓式烤肉醬,韓式,臺北市信義區忠孝東路4段560號12樓,合格,,109,新北市,121.563890996186,25.040984016397
金蘭烤肉醬,金蘭,桃園市大溪區介壽路236號,合格,己二烯酸苯甲酸去水醋酸糖精環己基(代)磺醯胺酸甘精醋磺內酯鉀,109,新北市,121.308108322526,24.982546449642
日式燒肉醬,嘉義縣民雄鄉店家,嘉義縣民雄鄉工業區中正路36號,合格,,109,新北市,120.455606589306,23.519799305834
味全烤肉醬-原味,台中市霧峰區店家,台中市霧峰區萬豐里中正路266號,合格,,109,新北市,120.694130994703,24.035179984772
健康廚房蒜香風味烤肉醬,健康,台中市霧峰區萬豐里中正路266號台中製造,合格,,109,新北市,120.694130994703,24.035179984772
健康廚房古早味烤肉醬,健康,台中市霧峰區萬豐里中正路266號台中製造,合格,,109,新北市,120.694130994703,24.035179984772
黃金烤肉醬(甘口),黃金,臺北市大同區南京西路30號9樓之2,合格,己二烯酸苯甲酸去水醋酸糖精環己基(代)磺醯胺酸甘精醋磺內酯鉀,109,新北市,121.519878848177,25.052668096664
蜜汁烤肉醬BarbecueSauce,蜜汁,臺北市信義區忠孝東路560號12樓,合格,,109,新北市,121.5677202,25.0331314
金蘭烤肉醬,金蘭,桃園市大溪區介壽路236號,合格,,109,新北市,121.308108322526,24.982546449642
李錦記麻辣烤肉醬,臺北市信義區店家,臺北市信義區忠孝東路4段560號12樓,合格,,109,新北市,121.563890996186,25.040984016397
CJ Bibigo 韓式醃烤肉醬(原味),臺北市南港區店家,臺北市南港區南港路2段20巷5號B1,合格,,109,新北市,121.60564251876,25.054304035051
魚卵卷,基隆市七堵區店家,基隆市七堵區自強路102號,合格,己二烯酸苯甲酸去水醋酸硼酸及其鹽類,109,新北市,121.712973034807,25.110189996245
一口花枝卷,雲林縣斗六市店家,雲林縣斗六市斗工二路33號,合格,,109,新北市,120.596960597018,23.719585907515
日式風味蟹味棒,新北市中和區店家,新北市中和區中山路2段390號,合格,,109,新北市,121.4904542088,25.003705292476
虱目魚丸,新北市新莊區店家,新北市新莊區新北大道3段5號22樓之3,合格,,109,新北市,121.458552014762,25.060258999029
蟹味棒,雲林縣斗六市店家,雲林縣斗六市斗工二路33號,合格,,109,新北市,120.596960597018,23.719585907515
原味香腸,桃園市大園區店家,桃園市大園區大工路11號,合格,亞硝酸鹽,109,新北市,121.180315996139,25.065559002136
一口小香腸(原味),台南市南區店家,台南市南區中華西路1段103號,合格,,109,新北市,120.184836834755,22.980125398832
滿漢原味香腸,台南市新市店家,台南市新市區大營里大營7號,合格,,109,新北市,120.30163,23.0996
滿漢蒜味香腸,台南市新市店家,台南市新市區大營里大營7號,合格,,109,新北市,120.30163,23.0996
滿漢嘟嘟好原味小香腸,台南市新市店家,台南市新市區大營7號,合格,,109,新北市,120.3073206,23.1000109
滿漢嘟嘟好蒜味小香腸,台南市新市店家,台南市新市區大營7號,合格,亞硝酸鹽,109,新北市,120.3073206,23.1000109
博客Q肉丁原味德國香腸(4入),桃園市大園區店家,桃園市大園區大工路13號,合格,,109,新北市,121.179680396421,25.066989918736
台畜香腸(蒜味),臺北市內湖區店家,臺北市內湖區陽光街321巷60號3樓,合格,,109,新北市,121.57710783257,25.071703440077
台畜德式香腸-原味(粗顆粒),臺北市內湖區店家,臺北市內湖區陽光街321巷60號3樓,合格,,109,新北市,121.57710783257,25.071703440077
燻味德式香腸,臺北市內湖區店家,臺北市內湖區陽光街321巷60號3樓,合格,,109,新北市,121.57710783257,25.071703440077
黑羽公雞腿單支切塊,高雄市彌陀區店家,高雄市彌陀區中正南路23號,合格,氯黴素類抗生素(4項)四環黴素類(7項)動物用藥多重殘留(48項)乙型受體素類(β-agonist)(21 項),109,新北市,120.250090034795,22.778478014645
舒康雞里肌肉,舒康雞,台南市永康區中正一街26號,合格,,109,新北市,120.246107038225,23.033996980187
美國安格斯梅花牛排,基隆市七堵區店家,基隆市七堵區工建南路23號,合格,,109,新北市,121.703376426223,25.083415515294
去骨雞腿肉,臺北市大同區店家,臺北市大同區承德路1段44號6樓,合格,,109,新北市,121.516950242928,25.051353981277
喜琵鷺-美國牛腹肋條切塊,臺北市大同區店家,臺北市大同區承德路1段44號6樓,合格,,109,新北市,121.516950242928,25.051353981277
